#	0.167	1.000	10.000	60.000	120.000	 times/min
1.00000	0.99862	1.00000	1.00000	0.99766
0.00000	0.02661	0.11079	0.47484	0.73455
0.00000	0.00000	0.01084	0.03035	0.07926
0.00000	0.00000	0.00347	0.00000	0.00000
0.01477	0.00000	0.00705	0.02339	0.06842
0.00143	0.00000	0.02271	0.10245	0.20223
0.00000	0.03684	0.16872	0.65975	0.89955
0.00000	0.00601	0.01891	0.19664	0.37775
0.00857	0.00883	0.06781	0.34569	0.56101
0.45856	0.97196	1.00000	1.00000	0.98237
0.06109	0.29627	0.96503	1.00000	1.00000
0.02558	0.08516	0.62241	1.00000	1.00000
0.00142	0.03476	0.30033	0.88142	0.99676
0.01540	0.01026	0.11453	0.48788	0.72756
0.00428	0.01936	0.03874	0.22849	0.35419
0.00840	0.00197	0.00792	0.06462	0.10345
0.00000	0.00624	0.04116	0.14301	0.26635
0.00000	0.01012	0.01291	0.05105	0.11466
0.00232	0.01772	0.07042	0.38015	0.61593
0.00727	0.12717	0.73716	0.99970	0.99765
0.00000	0.00000	0.00368	0.03390	0.08048
0.00526	0.02615	0.07234	0.35804	0.58383
0.00000	0.04869	0.39530	0.97545	0.99566
0.01574	0.07342	0.52358	1.00000	1.00000
0.00804	0.00000	0.02196	0.03263	0.09699
0.02259	0.00000	0.03509	0.22192	0.38800
0.51476	0.98985	0.98938	1.00000	0.99081
0.25264	0.79443	0.99678	1.00000	0.98769
0.17260	0.68618	0.98392	1.00000	1.00000
1.00000	0.98763	0.98680	1.00000	1.00000
0.55537	0.99539	0.99320	1.00000	1.00000
0.04488	0.29243	0.96393	0.98809	1.00000
0.00000	0.01032	0.03578	0.12843	0.26423
0.00542	0.01590	0.09318	0.36795	0.59606
0.18672	0.72025	0.99923	1.00000	1.00000
0.01267	0.02617	0.24643	0.79199	0.98503
0.02575	0.10263	0.68166	1.00000	0.99777
0.00776	0.00846	0.03598	0.19256	0.34649
0.68687	1.00000	1.00000	0.98754	1.00000
0.75569	0.99092	1.00000	1.00000	0.98857
0.23872	0.80475	1.00000	1.00000	0.98622
0.04414	0.28579	0.96803	1.00000	1.00000
0.06519	0.31868	0.98411	1.00000	0.99685
0.51074	0.97710	0.99763	0.99515	1.00000
0.97085	0.98133	1.00000	0.98387	0.99528
0.08189	0.35725	0.97707	0.99285	1.00000
0.00000	0.00306	0.00943	0.04608	0.12388
0.00803	0.00000	0.09818	0.44875	0.71190
0.00721	0.08617	0.60399	1.00000	0.98798
0.00000	0.00221	0.06096	0.36011	0.57169
0.00000	0.00960	0.02541	0.03518	0.03391
0.00000	0.03210	0.17104	0.69623	0.91276
0.20044	0.75510	0.96759	0.98976	0.99747
0.01467	0.16826	0.79328	0.99555	1.00000
0.01813	0.00772	0.21175	0.73819	0.92158
0.00499	0.00422	0.01605	0.12589	0.23086
0.00155	0.00909	0.04024	0.12527	0.27768
0.00000	0.00000	0.02058	0.08784	0.15661
0.00000	0.00000	0.00000	0.00880	0.00417
0.00000	0.00976	0.01063	0.05265	0.09336
0.00000	0.00000	0.02000	0.07896	0.14021
0.00170	0.01595	0.02531	0.17880	0.31459
0.01543	0.11193	0.66319	1.00000	1.00000
0.00088	0.01084	0.03635	0.21780	0.38178
0.00154	0.00937	0.02552	0.20682	0.32718
0.00000	0.01260	0.01805	0.06551	0.12131
0.11208	0.50068	0.99996	0.99323	1.00000
0.79168	0.99167	0.99679	1.00000	0.99436
0.00000	0.03354	0.27331	0.84467	0.97271
0.21041	0.73819	0.98593	0.99282	0.99787
0.00527	0.02759	0.12979	0.53781	0.78767
0.00000	0.00639	0.06103	0.33043	0.53906
0.00992	0.04333	0.24612	0.82204	0.97378
0.30748	0.89524	1.00000	1.00000	0.99227
0.12522	0.55536	1.00000	1.00000	1.00000
0.00000	0.02441	0.14809	0.63468	0.84198
0.66552	0.99279	0.97876	0.99474	0.99241
0.58114	0.99785	1.00000	1.00000	0.99423
0.06966	0.39257	0.97939	1.00000	1.00000
0.06998	0.35454	1.00000	0.99885	1.00000
0.11119	0.55101	0.99976	1.00000	0.99550
0.37503	0.92573	0.99858	1.00000	1.00000
1.00000	0.98875	0.98466	1.00000	1.00000
0.07924	0.43460	0.99678	1.00000	1.00000
0.02079	0.01862	0.00814	0.07180	0.12676
0.01500	0.00000	0.08232	0.38603	0.59235
0.00220	0.06072	0.56815	1.00000	1.00000
0.00157	0.02126	0.03481	0.24140	0.44952
0.00970	0.03426	0.27604	0.87810	0.97232
0.08022	0.37067	0.98027	0.99486	0.98941
0.02381	0.14727	0.76291	1.00000	0.99470
0.00000	0.00004	0.00069	0.05892	0.11278
0.03547	0.09144	0.60822	0.99889	0.99887
0.00000	0.00783	0.02436	0.09124	0.17801
0.00000	0.00000	0.01103	0.16080	0.28906
0.01703	0.11708	0.69587	1.00000	1.00000
0.05629	0.28930	0.95523	1.00000	0.99244
0.00000	0.06576	0.51670	1.00000	1.00000
0.00207	0.02761	0.12169	0.52989	0.80224
0.30295	0.86899	0.99810	0.99124	0.98617
0.02703	0.12089	0.64425	1.00000	0.99349
0.00000	0.00102	0.05861	0.34192	0.55798
0.00375	0.00578	0.05866	0.30567	0.52467
0.09096	0.41140	0.98479	1.00000	1.00000
0.35588	0.94408	0.99337	1.00000	0.99237
