#	0.167	1.000	10.000	60.000	120.000	 times/min
1.00000	0.97235	1.00000	1.00000	0.95317
0.00000	0.32666	0.25661	0.38564	0.83763
0.00000	0.00000	0.05681	0.00000	0.00000
0.00000	0.00000	0.06318	0.00000	0.00000
0.29324	0.00000	0.01988	0.00000	0.00000
0.02250	0.00000	0.09409	0.00000	0.14681
0.00000	0.38878	0.16615	0.45879	1.00000
0.00000	0.04569	0.00000	0.00000	0.41515
0.14888	0.04139	0.04584	0.28848	0.28010
0.32179	0.88444	1.00000	1.00000	0.64739
0.12267	0.22310	0.83642	1.00000	1.00000
0.20253	0.00000	0.56366	1.00000	1.00000
0.00000	0.00000	0.09012	0.65414	1.00000
0.27309	0.00000	0.30520	0.55659	0.60499
0.07295	0.31159	0.03193	0.52577	0.00000
0.16456	0.01851	0.00000	0.08205	0.00000
0.00000	0.07409	0.32196	0.04454	0.11273
0.00000	0.18405	0.07537	0.00000	0.21218
0.02077	0.20176	0.00000	0.31790	0.54143
0.00000	0.18343	0.78676	1.00000	0.95308
0.00000	0.00000	0.00000	0.00000	0.04983
0.08203	0.38453	0.10551	0.40697	0.56968
0.00000	0.04366	0.40675	1.00000	0.95911
0.07303	0.06683	0.30153	1.00000	1.00000
0.15834	0.00000	0.28849	0.00000	0.20849
0.43878	0.00000	0.00000	0.24085	0.29233
0.22014	1.00000	0.78754	1.00000	0.81612
0.54713	0.64561	0.93559	1.00000	0.75383
0.21582	0.93454	0.67849	1.00000	1.00000
1.00000	0.75261	0.73591	1.00000	1.00000
0.60297	1.00000	0.86400	1.00000	1.00000
0.00000	0.64692	1.00000	0.76174	1.00000
0.00000	0.15987	0.25591	0.00000	0.44728
0.08385	0.17209	0.45357	0.32132	0.45285
0.01772	0.56525	0.98458	1.00000	1.00000
0.16984	0.02864	0.52260	0.74171	1.00000
0.14462	0.00000	0.47819	1.00000	0.95531
0.14342	0.09838	0.02214	0.03167	0.05867
0.60204	1.00000	1.00000	0.75085	1.00000
0.82890	0.82299	1.00000	1.00000	0.77141
0.30670	0.91130	1.00000	1.00000	0.72447
0.00000	0.38365	1.00000	1.00000	1.00000
0.17366	0.53443	1.00000	1.00000	0.93695
0.65494	0.83026	0.95264	0.90293	1.00000
1.00000	0.62655	1.00000	0.67746	0.90561
0.28879	0.36947	0.77230	0.85694	1.00000
0.00000	0.04419	0.01808	0.00000	0.53123
0.12847	0.00000	0.13361	0.32301	0.87387
0.00000	0.06437	0.69994	1.00000	0.75992
0.00000	0.00000	0.00000	0.69555	0.64864
0.00000	0.18399	0.42862	0.23135	0.00000
0.00000	0.27281	0.03659	0.78055	1.00000
0.02432	0.74379	0.35175	0.79512	0.94949
0.00000	0.47842	0.52155	0.91194	1.00000
0.29197	0.00000	0.43275	0.74014	0.73510
0.09279	0.04204	0.00000	0.13915	0.15765
0.02311	0.13490	0.34158	0.00000	0.68296
0.00000	0.00000	0.13236	0.14123	0.03830
0.00000	0.00000	0.00000	0.17022	0.07200
0.00000	0.18068	0.06902	0.20709	0.21299
0.00000	0.00000	0.16199	0.19493	0.13624
0.02400	0.25870	0.00000	0.28275	0.27617
0.00000	0.32070	0.82002	1.00000	1.00000
0.00487	0.14041	0.00000	0.27939	0.35705
0.01997	0.12245	0.00000	0.60438	0.13604
0.00000	0.23264	0.16846	0.18409	0.24070
0.10975	0.33020	1.00000	0.86457	1.00000
0.76374	0.83482	0.93572	1.00000	0.88726
0.00000	0.07984	0.31985	0.74835	0.88321
0.25450	0.46305	0.71851	0.85631	0.95731
0.06434	0.30791	0.29274	0.50742	0.78406
0.00000	0.00288	0.00619	0.39174	0.38188
0.10860	0.33455	0.22546	0.89836	1.00000
0.23125	0.93782	1.00000	1.00000	0.84540
0.12987	0.64998	1.00000	1.00000	1.00000
0.00000	0.19015	0.18293	1.00000	0.68840
0.50598	0.87890	0.57522	0.89485	0.84817
0.60972	1.00000	1.00000	1.00000	0.88462
0.00000	0.48603	0.72854	1.00000	1.00000
0.00000	0.02904	1.00000	0.97709	1.00000
0.00000	0.43712	1.00000	1.00000	0.90999
0.49337	0.72289	0.97152	1.00000	1.00000
1.00000	0.77507	0.69318	1.00000	1.00000
0.00000	0.72932	1.00000	1.00000	1.00000
0.41233	0.35214	0.00000	0.25639	0.24939
0.27504	0.00000	0.21267	0.58713	0.25819
0.00000	0.00000	0.51696	1.00000	1.00000
0.01565	0.33069	0.00000	0.00000	0.43897
0.08267	0.02805	0.00000	0.86117	0.72447
0.20745	0.44032	0.80169	0.89723	0.78816
0.01190	0.32875	0.57562	1.00000	0.89395
0.00000	0.00000	0.00000	0.00000	0.00000
0.40877	0.09814	0.47527	1.00000	0.97752
0.00000	0.12452	0.16828	0.00000	0.06861
0.00000	0.00000	0.00000	0.42050	0.60160
0.00000	0.22662	0.75501	1.00000	1.00000
0.03199	0.10775	0.65000	1.00000	0.84873
0.00000	0.00000	0.31121	1.00000	1.00000
0.00056	0.30880	0.13639	0.36624	1.00000
0.40534	0.67191	0.96193	0.82488	0.72344
0.20301	0.48368	0.37853	1.00000	0.86987
0.00000	0.00000	0.00000	0.35113	0.40010
0.05514	0.00000	0.01326	0.13324	0.41509
0.23449	0.50657	0.79906	1.00000	1.00000
0.03869	1.00000	0.86748	1.00000	0.84735
0.00000	0.13186	1.00000	1.00000	0.81914
0.12784	0.00000	0.00000	0.00000	0.00000
0.00960	0.00000	0.00000	0.24438	0.00000
0.16899	0.00000	0.21097	0.77437	0.24154
0.00000	0.21885	0.62380	1.00000	0.87920
0.03313	0.05990	0.84857	1.00000	1.00000
0.00656	0.33001	0.90971	1.00000	0.91580
0.05855	0.41864	0.20929	0.12761	0.58868
0.00000	0.00000	0.00000	0.00000	0.19986
0.00504	0.34343	0.14390	0.34390	0.79100
0.00000	0.06975	0.35876	0.45103	1.00000
0.06843	0.00000	0.16926	0.68448	0.44399
0.04965	0.00000	0.00000	0.16931	0.00000
0.01434	0.00000	0.09736	0.07605	0.22607
0.00000	0.00000	0.00000	0.00000	0.11555
0.15159	0.00000	0.18496	0.33555	0.20738
0.38115	0.00000	0.04472	0.52006	1.00000
0.17654	0.23302	0.99512	0.77490	1.00000
0.08476	0.32673	1.00000	1.00000	1.00000
