# Times: 0.167 1.0 10.0 60.0 120.0
 0.02409  0.11839  0.35030  0.48904  0.49973
 0.03341  0.12140  0.22662  0.36544  0.41775
 0.04641  0.16777  0.29645  0.41502  0.43827
 0.05537  0.19430  0.25186  0.26096  0.27145
 0.00032  0.00190  0.01830  0.09113  0.14957
 0.00037  0.00219  0.02108  0.10472  0.17132
 0.00027  0.00164  0.01581  0.07855  0.12851
 0.00000  0.00001  0.00008  0.00045  0.00090
 0.00000  0.00001  0.00009  0.00052  0.00103
 0.01471  0.06611  0.12865  0.14606  0.16429
 0.01475  0.06842  0.18067  0.24047  0.25715
 0.02942  0.13219  0.25695  0.28994  0.32424
 0.13040  0.27738  0.33088  0.42790  0.48836
 0.06549  0.11423  0.14529  0.25247  0.31892
 0.00080  0.00468  0.03892  0.11366  0.14725
 0.00084  0.00491  0.04051  0.11295  0.13990
 0.00090  0.00531  0.04360  0.11859  0.14288
 0.00770  0.04152  0.17598  0.27189  0.34303
 0.00660  0.03559  0.15084  0.23305  0.29404
 0.00770  0.04152  0.17598  0.27189  0.34303
 0.00906  0.04880  0.20119  0.27336  0.31981
 0.00004  0.00025  0.00249  0.01466  0.02872
 0.00003  0.00021  0.00206  0.01216  0.02385
 0.00003  0.00018  0.00177  0.01043  0.02044
 0.00000  0.00001  0.00012  0.00071  0.00142
 0.00555  0.02956  0.11905  0.18010  0.19672
 0.00504  0.02687  0.10824  0.16380  0.17898
 0.00406  0.02171  0.09083  0.15967  0.19511
 0.01276  0.06733  0.23921  0.25036  0.25072
 0.01110  0.05911  0.23801  0.35963  0.39231
 0.09115  0.21336  0.24340  0.32826  0.39739
 0.08204  0.19204  0.21918  0.29613  0.35902
 0.11778  0.24845  0.28978  0.44356  0.55904
 0.11674  0.27163  0.28698  0.29320  0.30042
 0.08720  0.23101  0.25192  0.26136  0.27227
 0.00003  0.00018  0.00177  0.01048  0.02059
 0.00002  0.00014  0.00143  0.00835  0.01624
 0.00000  0.00000  0.00003  0.00017  0.00034
 0.00000  0.00000  0.00002  0.00015  0.00030
 0.02136  0.09757  0.24076  0.37901  0.43297
