# Times: 0.167 1.0 10.0 60.0 120.0
 0.25000  0.25000  0.25001  0.25003  0.25007
 0.20000  0.20000  0.20000  0.20003  0.20005
 0.14286  0.14286  0.14286  0.14288  0.14291
 0.00029  0.00175  0.01599  0.06222  0.08421
 0.00000  0.00000  0.00001  0.00003  0.00006
 0.00038  0.00223  0.02035  0.07919  0.10718
 0.00032  0.00188  0.01722  0.06701  0.09069
 0.00059  0.00350  0.03198  0.12443  0.16842
 0.00052  0.00306  0.02798  0.10887  0.14734
 0.00008  0.00047  0.00465  0.02637  0.04936
 0.00000  0.00000  0.00000  0.00001  0.00002
 0.00000  0.00002  0.00021  0.00124  0.00247
 0.00000  0.00002  0.00019  0.00112  0.00224
 0.00001  0.00003  0.00031  0.00186  0.00370
 0.00293  0.01647  0.09244  0.15260  0.17869
 0.00000  0.00002  0.00022  0.00133  0.00265
 0.11324  0.16887  0.31662  0.43303  0.47333
 0.10302  0.15396  0.29213  0.41658  0.47038
 0.02018  0.10293  0.34816  0.48888  0.49969
 0.03291  0.12000  0.22180  0.35956  0.41187
 0.04573  0.16599  0.29130  0.41243  0.43603
 0.05471  0.19315  0.25171  0.26011  0.26982
 0.00026  0.00153  0.01485  0.07676  0.13048
 0.00029  0.00176  0.01711  0.08827  0.14968
 0.00000  0.00001  0.00012  0.00074  0.00148
 0.00540  0.02874  0.11404  0.17099  0.19219
 0.00491  0.02613  0.10368  0.15551  0.17484
 0.00393  0.02099  0.08602  0.14715  0.18242
 0.01265  0.06679  0.23888  0.25033  0.25066
 0.01080  0.05747  0.22799  0.34139  0.38320
 0.09211  0.21380  0.24199  0.32045  0.38382
 0.08290  0.19243  0.21789  0.28898  0.34658
 0.11825  0.24841  0.28808  0.43405  0.54291
 0.11801  0.27236  0.28683  0.29234  0.29876
 0.08892  0.23217  0.25172  0.26015  0.26994
 0.00003  0.00016  0.00157  0.00928  0.01826
 0.00002  0.00012  0.00118  0.00695  0.01358
 0.00000  0.00000  0.00002  0.00014  0.00028
 0.00000  0.00000  0.00002  0.00012  0.00024
 0.02192  0.09944  0.24216  0.37668  0.42738
 0.12231  0.18206  0.29435  0.50861  0.57561
 0.20863  0.30587  0.45013  0.69028  0.75377
 0.23981  0.33598  0.36901  0.48096  0.54229
 0.00058  0.00346  0.03166  0.12621  0.18003
 0.00054  0.00320  0.02922  0.11651  0.16620
 0.00090  0.00536  0.04859  0.18465  0.25030
 0.00071  0.00423  0.03837  0.14705  0.20146
